year,sample_date,date,event_m,rank,mark,time_s,athlete,dob,country,position,age,venue,score,frac,frac_year,range,ratio
2003,1-Jan,13-Apr,Marathon,63,2:09:14,7754,Ashebir Jate DEMISSIE,1977,ETH,5,97.9369863,Rotterdam (NED),1144,0.283333333,2003.283333,,
2003,1-Jan,30-Aug,Marathon,63,2:09:14,7754,Stefano BALDINI,25-May-71,ITA,3,32.28767123,"Stade de France, Paris-St-Denis (FRA)",1144,0.663888889,2003.663889,,
2003,1-Jan,13-Apr,Marathon,66,2:09:15,7755,Jaouad GHARIB,22-May-72,MAR,6,30.91232877,Rotterdam (NED),1144,0.283333333,2003.283333,,
2003,1-Jan,2-Nov,Marathon,66,2:09:15,7755,Pavel LOSKUTOV,2-Dec-69,EST,1,33.93972603,Seoul (KOR),1144,0.836111111,2003.836111,,
2003,1-Jan,9-Mar,Marathon,68,2:09:17,7757,Mathew SIGEI,1982,KEN,1,97.82739726,Brescia (ITA),1143,0.188888889,2003.188889,,
2003,1-Jan,13-Apr,Marathon,69,2:09:18,7758,Ian SYSTER,20-Jan-76,RSA,9,27.24657534,London (GBR),1143,0.283333333,2003.283333,,
2003,1-Jan,28-Sep,Marathon,70,2:09:21,7761,Raymond Kipkoech CHEMWELO,19-Jul-78,KEN,5,25.2109589,Berlin (GER),1142,0.741666667,2003.741667,,
2003,1-Jan,12-Oct,Marathon,71,2:09:22,7762,David RUTO,1980,KEN,3,98.42739726,Eindhoven (NED),1142,0.780555556,2003.780556,,
2003,1-Jan,12-Oct,Marathon,72,2:09:23,7763,Grzegorz GAJDUS,16-Jan-67,POL,4,36.76164384,Eindhoven (NED),1141,0.780555556,2003.780556,,
2003,1-Jan,2-Feb,Marathon,73,2:09:24,7764,Samson RAMADHANI,25-Dec-82,TAN,1,20.12054795,Beppu (JPN),1141,0.086111111,2003.086111,,
2003,1-Jan,30-Nov,Marathon,73,2:09:24,7764,Philip TARUS,11-Sep-74,KEN,2,29.23835616,Milano (ITA),1141,0.913888889,2003.913889,,
2003,1-Jan,30-Aug,Marathon,75,2:09:25,7765,Alberto CHAICA,17-Sep-73,POR,4,29.96986301,"Stade de France, Paris-St-Denis (FRA)",1141,0.663888889,2003.663889,,
2003,1-Jan,30-Aug,Marathon,76,2:09:26,7766,Shigeru ABURAYA,8-Feb-77,JPN,5,26.57260274,"Stade de France, Paris-St-Denis (FRA)",1140,0.663888889,2003.663889,,
2003,1-Jan,26-Oct,Marathon,77,2:09:28,7768,Boaz KIMAIYO,10-Dec-76,KEN,1,26.89315068,Frankfurt (GER),1140,0.819444444,2003.819444,,
2003,1-Jan,2-Mar,Marathon,78,2:09:29,7769,Takeshi HAMANO,30-Jul-74,JPN,6,28.60821918,Otsu (JPN),1139,0.169444444,2003.169444,,
2003,1-Jan,30-Aug,Marathon,78,2:09:29,7769,Daniele CAIMMI,17-Dec-72,ITA,6,30.72054795,"Stade de France, Paris-St-Denis (FRA)",1139,0.663888889,2003.663889,,
2003,1-Jan,9-Feb,Marathon,80,2:09:30,7770,Shigeru ABURAYA,8-Feb-77,JPN,2,26.01917808,Tokyo (JPN),1139,0.105555556,2003.105556,,
2003,1-Jan,13-Apr,Marathon,81,2:09:31,7771,Steven CHEPTOT MATEBO,30-Mar-74,KEN,7,29.05753425,Rotterdam (NED),1139,0.283333333,2003.283333,,
2003,1-Jan,10-Jan,Marathon,82,2:09:33,7773,Joseph Kahugu NJOROGE,7-Jun-71,KEN,1,31.61643836,Dubai (UAE),1138,0.025,2003.025,,
2003,1-Jan,26-Oct,Marathon,82,2:09:33,7773,Leonid SHVETSOV,28-Mar-69,RUS,2,34.60273973,Frankfurt (GER),1138,0.819444444,2003.819444,,
2003,1-Jan,19-Oct,Marathon,84,2:09:34,7774,Tadesse HAILEMARIAM,17-Sep-72,ETH,7,31.10684932,Amsterdam (NED),1138,0.8,2003.8,,
2003,1-Jan,12-Oct,Marathon,85,2:09:38,7778,Abdelkader EL MOUAZIZ,1969,MAR,6,98.45753425,"Chicago, IL (USA)",1137,0.780555556,2003.780556,,
2003,1-Jan,7-Dec,Marathon,86,2:09:42,7782,Vincent KIPSOS,22-Jun-76,KEN,8,27.47671233,Fukuoka (JPN),1136,0.933333333,2003.933333,,
2003,1-Jan,12-Oct,Marathon,87,2:09:45,7785,Patrick CHUMBA,24-Jul-74,KEN,5,29.23835616,Eindhoven (NED),1135,0.780555556,2003.780556,,
2003,1-Jan,2-Mar,Marathon,88,2:09:49,7789,Lee TROOP,22-Mar-73,AUS,7,29.96438356,Otsu (JPN),1133,0.169444444,2003.169444,,
2003,1-Jan,28-Sep,Marathon,88,2:09:49,7789,Kazuhiro MATSUDA,24-Jun-74,JPN,6,29.28219178,Berlin (GER),1133,0.741666667,2003.741667,,
2003,1-Jan,2-Mar,Marathon,90,2:09:52,7792,Mark YATICH,4-Dec-76,KEN,1,26.25753425,"Los Angeles, CA (USA)",1133,0.169444444,2003.169444,,
2003,1-Jan,28-Sep,Marathon,90,2:09:52,7792,Kurao UMEKI,30-Sep-75,JPN,7,28.01369863,Berlin (GER),1133,0.741666667,2003.741667,,
2003,1-Jan,2-Mar,Marathon,92,2:09:54,7794,Stephen NDUNGU,1-Jun-67,KEN,2,35.77534247,"Los Angeles, CA (USA)",1132,0.169444444,2003.169444,,
2003,1-Jan,12-Oct,Marathon,93,2:09:55,7795,Ernest KIPYEGO,6-Oct-78,KEN,6,25.03287671,Eindhoven (NED),1132,0.780555556,2003.780556,,
2003,1-Jan,16-Mar,Marathon,94,2:09:57,7797,Mbarak HUSSEIN,4-Apr-65,USA,4,37.97260274,Seoul (KOR),1131,0.208333333,2003.208333,,
2003,1-Jan,28-Sep,Marathon,95,2:09:58,7798,Andre Luis RAMOS,20-Jan-70,BRA,8,33.70958904,Berlin (GER),1131,0.741666667,2003.741667,,
2003,1-Jan,7-Dec,Marathon,95,2:09:58,7798,Michitane NODA,25-Mar-75,JPN,9,28.72328767,Fukuoka (JPN),1131,0.933333333,2003.933333,,
2003,1-Jan,7-Dec,Marathon,97,2:09:59,7799,Oscar FERNÁNDEZ,23-Oct-74,ESP,10,29.14246575,Fukuoka (JPN),1130,0.933333333,2003.933333,,
2003,1-Jan,12-Oct,Marathon,98,2:10:03,7803,Mebrahtom KEFLEZIGHI,5-May-75,USA,7,28.45753425,"Chicago, IL (USA)",1129,0.780555556,2003.780556,,
2003,1-Jan,13-Apr,Marathon,99,2:10:04,7804,Mathew SIGEI,1982,KEN,8,97.92328767,Rotterdam (NED),1129,0.283333333,2003.283333,,
2003,1-Jan,26-Oct,Marathon,100,2:10:05,7805,Tesfaye ETICHA,16-Sep-74,ETH,1,29.12876712,Lausanne (SUI),1129,0.819444444,2003.819444,,
2002,1-Jan,14-Apr,Marathon,1,2:05:38,7538,Khalid KHANNOUCHI,22-Dec-71,USA,1,30.33150685,London (GBR),1210,0.286111111,2002.286111,315,1.041788273
2002,1-Jan,14-Apr,Marathon,2,2:05:48,7548,Paul TERGAT,17-Jun-69,KEN,2,32.84657534,London (GBR),1207,0.286111111,2002.286111,,
2002,1-Jan,13-Oct,Marathon,3,2:05:56,7556,Khalid KHANNOUCHI,22-Dec-71,USA,1,30.83013699,"Chicago, IL (USA)",1205,0.783333333,2002.783333,,
2002,1-Jan,13-Oct,Marathon,4,2:06:16,7576,Daniel NJENGA,7-May-76,KEN,2,26.45205479,"Chicago, IL (USA)",1199,0.783333333,2002.783333,,
2002,1-Jan,13-Oct,Marathon,4,2:06:16,7576,Toshinari TAKAOKA,24-Sep-70,JPN,3,32.0739726,"Chicago, IL (USA)",1199,0.783333333,2002.783333,,
2002,1-Jan,13-Oct,Marathon,6,2:06:18,7578,Paul TERGAT,17-Jun-69,KEN,4,33.34520548,"Chicago, IL (USA)",1198,0.783333333,2002.783333,,
2002,1-Jan,14-Apr,Marathon,7,2:06:35,7595,Haile GEBRSELASSIE,18-Apr-73,ETH,3,29.00821918,London (GBR),1193,0.286111111,2002.286111,,
2002,1-Jan,13-Oct,Marathon,8,2:06:46,7606,Abdelkader EL MOUAZIZ,1969,MAR,5,97.46027397,"Chicago, IL (USA)",1189,0.783333333,2002.783333,,
2002,1-Jan,29-Sep,Marathon,9,2:06:47,7607,Raymond Kipkoech CHEMWELO,19-Jul-78,KEN,1,24.21369863,Berlin (GER),1189,0.744444444,2002.744444,,
2002,1-Jan,29-Sep,Marathon,10,2:06:49,7609,Simon BIWOTT,3-Mar-72,KEN,2,30.59452055,Berlin (GER),1188,0.744444444,2002.744444,,
2002,1-Jan,14-Apr,Marathon,11,2:06:52,7612,Abdelkader EL MOUAZIZ,1969,MAR,4,96.96164384,London (GBR),1188,0.286111111,2002.286111,,
2002,1-Jan,29-Sep,Marathon,11,2:06:52,7612,Vincent KIPSOS,22-Jun-76,KEN,3,26.28767123,Berlin (GER),1188,0.744444444,2002.744444,,
2002,1-Jan,14-Apr,Marathon,13,2:07:06,7626,Ian SYSTER,20-Jan-76,RSA,5,26.24931507,London (GBR),1183,0.286111111,2002.286111,,
2002,1-Jan,20-Oct,Marathon,14,2:07:26,7646,Benjamin KOSKEI,5-Sep-71,KEN,1,31.14520548,Amsterdam (NED),1177,0.802777778,2002.802778,,
2002,1-Jan,14-Apr,Marathon,15,2:07:29,7649,Stefano BALDINI,25-May-71,ITA,6,30.90958904,London (GBR),1176,0.286111111,2002.286111,,
2002,1-Jan,29-Sep,Marathon,16,2:07:50,7670,Boniface USISIVU,5-Sep-74,KEN,4,28.08493151,Berlin (GER),1170,0.744444444,2002.744444,,
2002,1-Jan,20-Oct,Marathon,17,2:07:56,7676,Simon BOR,13-Feb-69,KEN,2,33.70410959,Amsterdam (NED),1168,0.802777778,2002.802778,,
2002,1-Jan,20-Oct,Marathon,18,2:07:59,7679,Steven CHEPTOT MATEBO,30-Mar-74,KEN,3,28.57808219,Amsterdam (NED),1167,0.802777778,2002.802778,,
2002,1-Jan,20-Oct,Marathon,19,2:08:08,7688,Antonio PEÑA,26-Aug-70,ESP,4,32.17260274,Amsterdam (NED),1164,0.802777778,2002.802778,,
2002,1-Jan,20-Oct,Marathon,20,2:08:10,7690,Sammy Kipchoge KORIR,12-Dec-71,KEN,5,30.87671233,Amsterdam (NED),1164,0.802777778,2002.802778,,
2002,1-Jan,15-Dec,Marathon,21,2:08:16,7696,Hailu NEGUSSIE,16-Apr-78,ETH,1,24.68219178,Hofu (JPN),1162,0.955555556,2002.955556,,
2002,1-Jan,7-Apr,Marathon,22,2:08:18,7698,Benoit ZWIERZCHLEWSKI,19-Aug-76,FRA,1,25.64931507,Paris (FRA),1161,0.266666667,2002.266667,,
2002,1-Jan,29-Sep,Marathon,23,2:08:25,7705,Jimmy Mwangangi MUINDI,14-Aug-73,KEN,5,29.14520548,Berlin (GER),1159,0.744444444,2002.744444,,
2002,1-Jan,3-Mar,Marathon,24,2:08:35,7715,Ryuji TAKEI,18-May-71,JPN,1,30.81369863,Otsu (JPN),1156,0.172222222,2002.172222,,
2002,1-Jan,21-Apr,Marathon,25,2:08:39,7719,Simon BIWOTT,3-Mar-72,KEN,1,30.15342466,Rotterdam (NED),1155,0.305555556,2002.305556,,
2002,1-Jan,10-Feb,Marathon,26,2:08:43,7723,Erick WAINAINA,19-Dec-73,KEN,1,28.16438356,Tokyo (JPN),1153,0.108333333,2002.108333,,
2002,1-Jan,20-Oct,Marathon,27,2:08:45,7725,Boaz KIMAIYO,10-Dec-76,KEN,6,25.87671233,Amsterdam (NED),1153,0.802777778,2002.802778,,
2002,1-Jan,27-Oct,Marathon,28,2:08:49,7729,David Omiti MAKORI,6-Nov-73,KEN,1,28.99178082,Venezia (ITA),1152,0.822222222,2002.822222,,
2002,1-Jan,7-Apr,Marathon,29,2:08:53,7733,Pavel LOSKUTOV,2-Dec-69,EST,2,32.36712329,Paris (FRA),1150,0.266666667,2002.266667,,
2002,1-Jan,10-Feb,Marathon,30,2:08:59,7739,Alberto JUZDADO,20-Aug-66,ESP,2,35.50136986,Tokyo (JPN),1149,0.108333333,2002.108333,,
2002,1-Jan,1-Dec,Marathon,30,2:08:59,7739,Robert Kipkoech CHERUIYOT,26-Sep-78,KEN,1,24.19726027,Milano (ITA),1149,0.916666667,2002.916667,,
2002,1-Jan,1-Dec,Marathon,30,2:08:59,7739,Michael Kosgei ROTICH,29-Oct-82,KEN,2,20.10410959,Milano (ITA),1149,0.916666667,2002.916667,,
2002,1-Jan,1-Dec,Marathon,30,2:08:59,7739,Daniele CAIMMI,17-Dec-72,ITA,3,29.97534247,Milano (ITA),1149,0.916666667,2002.916667,,
2002,1-Jan,3-Mar,Marathon,34,2:09:00,7740,Mohamed OUAADI,1-Jan-69,FRA,2,33.1890411,Otsu (JPN),1148,0.172222222,2002.172222,,
2002,1-Jan,2-Jun,Marathon,35,2:09:01,7741,Sammy Kipchoge KORIR,12-Dec-71,KEN,1,30.49315068,"San Diego, CA (USA)",1148,0.419444444,2002.419444,,
2002,1-Jan,7-Apr,Marathon,36,2:09:07,7747,Migidio BOURIFA,31-Jan-69,ITA,3,33.20273973,Paris (FRA),1146,0.266666667,2002.266667,,
2002,1-Jan,3-Mar,Marathon,37,2:09:08,7748,Fred KIPROP,3-Jun-74,KEN,3,27.76712329,Otsu (JPN),1146,0.172222222,2002.172222,,
2002,1-Jan,3-Mar,Marathon,38,2:09:10,7750,Toshinari SUWA,29-Jan-77,JPN,4,25.10684932,Otsu (JPN),1145,0.172222222,2002.172222,,
2002,1-Jan,14-Apr,Marathon,38,2:09:10,7750,António PINTO,22-Mar-66,POR,7,36.08767123,London (GBR),1145,0.286111111,2002.286111,,
2002,1-Jan,1-Dec,Marathon,40,2:09:13,7753,Gezahegn ABERA,23-Apr-78,ETH,1,24.62465753,Fukuoka (JPN),1144,0.916666667,2002.916667,,
2002,1-Jan,1-Dec,Marathon,41,2:09:15,7755,Tsuyoshi OGATA,11-May-73,JPN,2,29.57808219,Fukuoka (JPN),1144,0.916666667,2002.916667,,
2002,1-Jan,14-Apr,Marathon,42,2:09:17,7757,Mark STEINLE,22-Nov-74,GBR,8,27.4109589,London (GBR),1143,0.286111111,2002.286111,,
2002,1-Jan,3-Mar,Marathon,43,2:09:18,7758,Takeshi HAMANO,30-Jul-74,JPN,5,27.6109589,Otsu (JPN),1143,0.172222222,2002.172222,,
2002,1-Jan,1-Dec,Marathon,44,2:09:22,7762,Peter Kiplagat CHEBET,24-Jun-76,KEN,4,26.45479452,Milano (ITA),1142,0.916666667,2002.916667,,
2002,1-Jan,24-Mar,Marathon,45,2:09:30,7770,Vincent KIPSOS,22-Jun-76,KEN,1,25.76986301,Roma (ITA),1139,0.230555556,2002.230556,,
2002,1-Jan,24-Nov,Marathon,46,2:09:34,7774,Timothy CHERIGAT,29-Dec-76,KEN,1,25.92054795,San Sebastián (ESP),1138,0.897222222,2002.897222,,
2002,1-Jan,15-Dec,Marathon,47,2:09:38,7778,Satoshi OSAKI,4-Jun-76,JPN,2,26.54794521,Hofu (JPN),1137,0.955555556,2002.955556,,
2002,1-Jan,7-Apr,Marathon,48,2:09:39,7779,Robert Kipkoech CHERUIYOT,26-Sep-78,KEN,4,23.54520548,Paris (FRA),1136,0.266666667,2002.266667,,
2002,1-Jan,13-Oct,Marathon,49,2:09:41,7781,Alan CULPEPPER,15-Sep-72,USA,6,30.09589041,"Chicago, IL (USA)",1136,0.783333333,2002.783333,,
2002,1-Jan,21-Apr,Marathon,50,2:09:43,7783,Kenneth CHERUIYOT,8-Feb-74,KEN,2,28.21643836,Rotterdam (NED),1135,0.305555556,2002.305556,,
2002,1-Jan,3-Nov,Marathon,51,2:09:46,7786,Mbarak HUSSEIN,4-Apr-65,USA,1,37.60821918,Seoul (KOR),1134,0.838888889,2002.838889,,
2002,1-Jan,3-Nov,Marathon,52,2:09:47,7787,Fred KIPROP,3-Jun-74,KEN,2,28.43835616,Seoul (KOR),1134,0.838888889,2002.838889,,
2002,1-Jan,3-Nov,Marathon,53,2:09:48,7788,Young-joon JI,15-Oct-81,KOR,3,21.06575342,Seoul (KOR),1134,0.838888889,2002.838889,,
2002,1-Jan,14-Apr,Marathon,54,2:09:50,7790,Tesfaye JIFAR,23-Apr-76,ETH,9,25.99178082,London (GBR),1133,0.286111111,2002.286111,,
2002,1-Jan,3-Nov,Marathon,55,2:09:51,7791,Teferi WODAJO,27-Jan-82,ETH,4,20.78082192,Seoul (KOR),1133,0.838888889,2002.838889,,
2002,1-Jan,3-Nov,Marathon,55,2:09:51,7791,Josphat KIPRONO,12-Dec-73,KEN,5,28.91232877,Seoul (KOR),1133,0.838888889,2002.838889,,
2002,1-Jan,7-Apr,Marathon,57,2:09:54,7794,Rachid ZIAR,15-Nov-73,ALG,5,28.4109589,Paris (FRA),1132,0.266666667,2002.266667,,
2002,1-Jan,21-Apr,Marathon,58,2:09:55,7795,José Manuel MARTÍNEZ,22-Oct-71,ESP,3,30.51780822,Rotterdam (NED),1132,0.305555556,2002.305556,,
2002,1-Jan,3-Nov,Marathon,59,2:09:56,7796,Tesfaye TOLA,19-Oct-74,ETH,6,28.06027397,Seoul (KOR),1131,0.838888889,2002.838889,,
2002,1-Jan,24-Nov,Marathon,60,2:09:58,7798,David KIPTUM BUSENEI,22-Dec-74,KEN,2,27.94246575,San Sebastián (ESP),1131,0.897222222,2002.897222,,
2002,1-Jan,6-Oct,Marathon,61,2:09:59,7799,Daniel Kirwa TOO,21-Nov-76,KEN,1,25.89041096,Carpi (ITA),1130,0.763888889,2002.763889,,
2002,1-Jan,13-Oct,Marathon,62,2:10:02,7802,John Karunga KAGWE,9-Jan-69,KEN,7,33.78082192,"Chicago, IL (USA)",1130,0.783333333,2002.783333,,
2002,1-Jan,27-Oct,Marathon,62,2:10:02,7802,Martin Kiptolo LEL,29-Oct-78,KEN,2,24.0109589,Venezia (ITA),1130,0.822222222,2002.822222,,
2002,1-Jan,3-Nov,Marathon,64,2:10:05,7805,Josiah THUGWANE,15-Apr-71,RSA,7,31.57534247,Seoul (KOR),1129,0.838888889,2002.838889,,
2002,1-Jan,7-Apr,Marathon,65,2:10:06,7806,Hendrick RAMAALA,2-Feb-72,RSA,6,30.19726027,Paris (FRA),1128,0.266666667,2002.266667,,
2002,1-Jan,7-Apr,Marathon,65,2:10:06,7806,Abdellah BÉHAR,5-Jul-63,FRA,7,38.78356164,Paris (FRA),1128,0.266666667,2002.266667,,
2002,1-Jan,27-Oct,Marathon,65,2:10:06,7806,Moges TAYE,12-Dec-73,ETH,3,28.89315068,Venezia (ITA),1128,0.822222222,2002.822222,,
2002,1-Jan,1-Dec,Marathon,68,2:10:08,7808,Erick WAINAINA,19-Dec-73,KEN,3,28.96986301,Fukuoka (JPN),1128,0.916666667,2002.916667,,
2002,1-Jan,3-Nov,Marathon,69,2:10:09,7809,Yi-yong KIM,20-Sep-73,KOR,8,29.13972603,Seoul (KOR),1127,0.838888889,2002.838889,,
2002,1-Jan,20-Oct,Marathon,70,2:10:11,7811,Ambesse TOLOSSA,28-Aug-77,ETH,7,25.16164384,Amsterdam (NED),1127,0.802777778,2002.802778,,
2002,1-Jan,13-Oct,Marathon,71,2:10:12,7812,Willy CHERUIYOT,2-Aug-74,KEN,1,28.21643836,Eindhoven (NED),1127,0.783333333,2002.783333,,
2002,1-Jan,20-Oct,Marathon,71,2:10:12,7812,Mathew SIGEI,1982,KEN,8,97.44383562,Amsterdam (NED),1127,0.802777778,2002.802778,,
2002,1-Jan,7-Apr,Marathon,73,2:10:14,7814,Tesfaye ETICHA,16-Sep-74,ETH,8,27.57534247,Paris (FRA),1126,0.266666667,2002.266667,,
2002,1-Jan,1-Dec,Marathon,73,2:10:14,7814,Pavel LOSKUTOV,2-Dec-69,EST,4,33.01917808,Fukuoka (JPN),1126,0.916666667,2002.916667,,
2002,1-Jan,3-Mar,Marathon,75,2:10:17,7817,Toshihiro IWASA,18-May-76,JPN,6,25.80821918,Otsu (JPN),1125,0.172222222,2002.172222,,
2002,1-Jan,21-Apr,Marathon,75,2:10:17,7817,Christopher KANDIE,19-Sep-69,KEN,1,32.60821918,Hamburg (GER),1125,0.305555556,2002.305556,,
2002,1-Jan,27-Oct,Marathon,77,2:10:22,7822,Philip TARUS,11-Sep-74,KEN,4,28.14520548,Venezia (ITA),1124,0.822222222,2002.822222,,
2002,1-Jan,21-Apr,Marathon,78,2:10:24,7824,Hailu NEGUSSIE,16-Apr-78,ETH,2,24.03013699,Hamburg (GER),1123,0.305555556,2002.305556,,
2002,1-Jan,2-Jun,Marathon,78,2:10:24,7824,Stephen NDUNGU,1-Jun-67,KEN,2,35.02739726,"San Diego, CA (USA)",1123,0.419444444,2002.419444,,
2002,1-Jan,26-May,Marathon,80,2:10:25,7825,Moses TANUI,20-Aug-65,KEN,1,36.7890411,Wien (AUT),1123,0.402777778,2002.402778,,
2002,1-Jan,3-Mar,Marathon,81,2:10:27,7827,Stephen NDUNGU,1-Jun-67,KEN,1,34.77808219,"Los Angeles, CA (USA)",1122,0.172222222,2002.172222,,
2002,1-Jan,21-Apr,Marathon,81,2:10:27,7827,Alberico DI CECCO,19-Apr-74,ITA,1,28.02465753,Torino (ITA),1122,0.305555556,2002.305556,,
2002,1-Jan,29-Sep,Marathon,83,2:10:31,7831,Kazuhiro MATSUDA,24-Jun-74,JPN,6,28.28493151,Berlin (GER),1121,0.744444444,2002.744444,,
2002,1-Jan,24-Nov,Marathon,84,2:10:32,7832,Willy CHERUIYOT,2-Aug-74,KEN,3,28.33150685,San Sebastián (ESP),1120,0.897222222,2002.897222,,
2002,1-Jan,26-May,Marathon,85,2:10:35,7835,Boaz KIMAIYO,10-Dec-76,KEN,2,25.4739726,Wien (AUT),1120,0.402777778,2002.402778,,
2002,1-Jan,24-Mar,Marathon,86,2:10:39,7839,Steven CHEPTOT MATEBO,30-Mar-74,KEN,2,28.00273973,Roma (ITA),1118,0.230555556,2002.230556,,
2002,1-Jan,29-Sep,Marathon,86,2:10:39,7839,Jose Hernan PALALIA,3-Dec-72,MEX,7,29.84109589,Berlin (GER),1118,0.744444444,2002.744444,,
2002,1-Jan,24-Nov,Marathon,86,2:10:39,7839,Henry SEREM,21-Jun-77,KEN,4,25.44383562,San Sebastián (ESP),1118,0.897222222,2002.897222,,
2002,1-Jan,1-Dec,Marathon,86,2:10:39,7839,Ruggero PERTILE,8-Aug-74,ITA,5,28.33424658,Milano (ITA),1118,0.916666667,2002.916667,,
2002,1-Jan,7-Apr,Marathon,90,2:10:40,7840,Larbi ZEROUAL,10-Jan-71,FRA,9,31.26027397,Paris (FRA),1118,0.266666667,2002.266667,,
2002,1-Jan,29-Sep,Marathon,90,2:10:40,7840,Moses TANUI,20-Aug-65,KEN,8,37.13424658,Berlin (GER),1118,0.744444444,2002.744444,,
2002,1-Jan,29-Sep,Marathon,92,2:10:41,7841,Elijah MUTAI CHEM,1-Apr-78,KEN,9,24.51232877,Berlin (GER),1118,0.744444444,2002.744444,,
2002,1-Jan,21-Apr,Marathon,93,2:10:42,7842,Mark SAINA,10-Nov-70,KEN,3,31.46575342,Hamburg (GER),1117,0.305555556,2002.305556,,
2002,1-Jan,21-Apr,Marathon,94,2:10:48,7848,Joseph Kahugu NJOROGE,7-Jun-71,KEN,4,30.89315068,Rotterdam (NED),1116,0.305555556,2002.305556,,
2002,1-Jan,6-Oct,Marathon,94,2:10:48,7848,Frederick CHUMBA,1974,KEN,2,97.42739726,Carpi (ITA),1116,0.763888889,2002.763889,,
2002,1-Jan,13-Oct,Marathon,96,2:10:49,7849,Grzegorz GAJDUS,16-Jan-67,POL,2,35.76438356,Eindhoven (NED),1115,0.783333333,2002.783333,,
2002,1-Jan,21-Apr,Marathon,97,2:10:50,7850,Danilo GOFFI,3-Dec-72,ITA,2,29.4,Torino (ITA),1115,0.305555556,2002.305556,,
2002,1-Jan,13-Oct,Marathon,97,2:10:50,7850,Douglas RONO,29-Dec-74,KEN,3,27.80821918,Eindhoven (NED),1115,0.783333333,2002.783333,,
2002,1-Jan,6-Oct,Marathon,99,2:10:51,7851,Ernest KIPYEGO,6-Oct-78,KEN,1,24.01643836,Köln (GER),1115,0.763888889,2002.763889,,
2002,1-Jan,26-May,Marathon,100,2:10:53,7853,Barnabas RUTTO,19-Apr-77,KEN,3,25.11780822,Wien (AUT),1114,0.402777778,2002.402778,,
2001,1-Jan,22-Apr,Marathon,1,2:06:50,7610,Josphat KIPRONO,12-Dec-73,KEN,1,27.37808219,Rotterdam (NED),1188,0.308333333,2001.308333,257,1.033771353
2001,1-Jan,21-Oct,Marathon,2,2:07:02,7622,Driss EL HIMER,4-Apr-74,FRA,1,27.56712329,Amsterdam (NED),1184,0.805555556,2001.805556,,
2001,1-Jan,21-Oct,Marathon,3,2:07:06,7626,Josphat KIPRONO,12-Dec-73,KEN,2,27.87671233,Amsterdam (NED),1183,0.805555556,2001.805556,,
2001,1-Jan,22-Apr,Marathon,4,2:07:11,7631,Abdelkader EL MOUAZIZ,1969,MAR,1,95.98356164,London (GBR),1182,0.308333333,2001.308333,,
2001,1-Jan,22-Apr,Marathon,5,2:07:18,7638,Kenneth CHERUIYOT,8-Feb-74,KEN,2,27.21917808,Rotterdam (NED),1179,0.308333333,2001.308333,,
2001,1-Jan,4-Mar,Marathon,6,2:07:34,7654,Antonio PEÑA,26-Aug-70,ESP,1,30.54246575,Otsu (JPN),1175,0.175,2001.175,,
2001,1-Jan,1-Apr,Marathon,7,2:07:45,7665,Simretu ALEMAYEHU,18-Oct-70,ETH,1,30.4739726,Torino (ITA),1171,0.25,2001.25,,
2001,1-Jan,22-Apr,Marathon,8,2:07:46,7666,Julio REY,13-Jan-72,ESP,1,29.29315068,Hamburg (GER),1171,0.308333333,2001.308333,,
2001,1-Jan,22-Apr,Marathon,9,2:07:48,7668,Francisco Javier CORTÉS,26-Oct-71,ESP,2,29.50958904,Hamburg (GER),1170,0.308333333,2001.308333,,
2001,1-Jan,4-Mar,Marathon,10,2:07:52,7672,Giacomo LEONE,10-Apr-71,ITA,2,29.92054795,Otsu (JPN),1169,0.175,2001.175,,
2001,1-Jan,4-Mar,Marathon,10,2:07:52,7672,Shigeru ABURAYA,8-Feb-77,JPN,3,24.08219178,Otsu (JPN),1169,0.175,2001.175,,
2001,1-Jan,4-Mar,Marathon,12,2:07:59,7679,Yoshiteru MORISHITA,26-May-71,JPN,4,29.79452055,Otsu (JPN),1167,0.175,2001.175,,
2001,1-Jan,22-Apr,Marathon,13,2:08:14,7694,Sammy Kipchoge KORIR,12-Dec-71,KEN,3,29.38082192,Rotterdam (NED),1162,0.308333333,2001.308333,,
2001,1-Jan,22-Apr,Marathon,14,2:08:15,7695,Paul TERGAT,17-Jun-69,KEN,2,31.86849315,London (GBR),1162,0.308333333,2001.308333,,
2001,1-Jan,4-Feb,Marathon,15,2:08:45,7725,Takayuki NISHIDA,26-Apr-77,JPN,1,23.79452055,Beppu (JPN),1153,0.091666667,2001.091667,,
2001,1-Jan,30-Sep,Marathon,16,2:08:47,7727,Joseph NGOLEPUS,10-Apr-75,KEN,1,26.49315068,Berlin (GER),1152,0.747222222,2001.747222,,
2001,1-Jan,1-Apr,Marathon,17,2:08:51,7731,Stefano BALDINI,25-May-71,ITA,2,29.8739726,Torino (ITA),1151,0.25,2001.25,,
2001,1-Jan,4-Mar,Marathon,18,2:08:52,7732,Hideyuki OBINATA,2-Dec-76,JPN,5,24.26849315,Otsu (JPN),1151,0.175,2001.175,,
2001,1-Jan,7-Oct,Marathon,18,2:08:52,7732,Benedict Muli KIMONDIU,30-Nov-77,KEN,1,23.86849315,"Chicago, IL (USA)",1151,0.766666667,2001.766667,,
2001,1-Jan,7-Oct,Marathon,20,2:08:56,7736,Paul TERGAT,17-Jun-69,KEN,2,32.32876712,"Chicago, IL (USA)",1150,0.766666667,2001.766667,,
