year,sample_date,date,event_m,rank,mark,time,athlete,dob,country,position,age,venue,score,frac,frac_year
2010,1-Jan,10-Oct-10,Marathon,46,2:26:20,8780,Desiree DAVILA,26-Jul-83,USA,2,,"Chicago, IL (USA)",1152,0.775,2010.775
2010,1-Jan,26-Sep-10,Marathon,48,2:26:21,8781,Sabrina MOCKENHAUPT,6-Dec-80,GER,4,,Berlin (GER),1151,0.736111111,2010.736111
2010,1-Jan,11-Apr-10,Marathon,49,2:26:22,8782,Magdalena LEWY-BOULET,1-Aug-73,USA,2,,Rotterdam (NED),1151,0.277777778,2010.277778
2010,1-Jan,31-Oct-10,Marathon,50,2:26:23,8783,Hilde KIBET,27-Mar-81,NED,6,,Frankfurt (GER),1151,0.833333333,2010.833333
2010,1-Jan,21-Mar-10,Marathon,51,2:26:24,8784,Tetyana FILONYUK,5-Apr-84,UKR,4,,Roma (ITA),1151,0.222222222,2010.222222
2010,1-Jan,31-Jan-10,Marathon,52,2:26:27,8787,Mari OZAKI,16-Jul-75,JPN,3,,Osaka (JPN),1150,0.083333333,2010.083333
2010,1-Jan,27-Nov-10,Marathon,53,2:26:35,8795,Xiaolin ZHU,20-Feb-84,CHN,2,,Guangzhou (CHN),1149,0.905555556,2010.905556
2010,1-Jan,26-Sep-10,Marathon,54,2:26:40,8800,Firehiwot Tesfaye DADO,9-Jan-84,ETH,5,,Toronto (CAN),1148,0.736111111,2010.736111
2010,1-Jan,10-Oct-10,Marathon,54,2:26:40,8800,Irina MIKITENKO,23-Aug-72,GER,3,,"Chicago, IL (USA)",1148,0.775,2010.775
2010,1-Jan,22-Jan-10,Marathon,56,2:26:52,8812,Isabellah ANDERSSON,12-Nov-80,SWE,5,,Dubai (UAE),1147,0.058333333,2010.058333
2010,1-Jan,21-Mar-10,Marathon,57,2:26:58,8818,Caroline Cheptanui KILEL,21-Mar-81,KEN,3,,Seoul (KOR),1146,0.222222222,2010.222222
2010,1-Jan,14-Nov-10,Marathon,58,2:27:02,8822,Prisca JEPTOO,24-Jun-84,KEN,1,,Torino (ITA),1145,0.869444444,2010.869444
2010,1-Jan,17-Oct-10,Marathon,59,2:27:04,8824,Eyerusalem KUMA,7-Sep-81,ETH,2,,Amsterdam (NED),1145,0.794444444,2010.794444
2010,1-Jan,27-Nov-10,Marathon,60,2:27:06,8826,Kum-Ok KIM,9-Dec-88,PRK,3,,Guangzhou (CHN),1144,0.905555556,2010.905556
2010,1-Jan,26-Sep-10,Marathon,61,2:27:08,8828,Alevtina IVANOVA,22-May-75,RUS,6,,Toronto (CAN),1144,0.736111111,2010.736111
2010,1-Jan,31-Jan-10,Marathon,62,2:27:11,8831,Lidia ŞIMON,4-Sep-73,ROU,4,,Osaka (JPN),1144,0.083333333,2010.083333
2010,1-Jan,14-Mar-10,Marathon,62,2:27:11,8831,Yuri KANO,27-Oct-78,JPN,1,,Nagoya (JPN),1144,0.202777778,2010.202778
2010,1-Jan,31-Jan-10,Marathon,64,2:27:19,8839,Kayoko OBATA,18-Sep-71,JPN,5,,Osaka (JPN),1142,0.083333333,2010.083333
2010,1-Jan,21-Mar-10,Marathon,65,2:27:20,8840,Silviya SKVORTSOVA,16-Nov-74,RUS,3,,"Los Angeles, CA (USA)",1142,0.222222222,2010.222222
2010,1-Jan,3-Oct-10,Marathon,66,2:27:23,8843,Bizunesh DEBA,8-Sep-87,ETH,1,,St. Paul (USA),1142,0.755555556,2010.755556
2010,1-Jan,17-Oct-10,Marathon,67,2:27:25,8845,Ashu KASIM,20-Oct-84,ETH,1,,Istanbul (TUR),1141,0.794444444,2010.794444
2010,1-Jan,22-Jan-10,Marathon,68,2:27:29,8849,Askale Magarsa TAFA,27-Sep-84,ETH,6,,Dubai (UAE),1141,0.058333333,2010.058333
2010,1-Jan,31-Jan-10,Marathon,69,2:27:34,8854,Ryoko KIZAKI,21-Jun-85,JPN,6,,Osaka (JPN),1140,0.083333333,2010.083333
2010,1-Jan,11-Apr-10,Marathon,69,2:27:34,8854,Kum-Ok KIM,9-Dec-88,PRK,1,,Pyongyang (PRK),1140,0.277777778,2010.277778
2010,1-Jan,9-May-10,Marathon,71,2:27:36,8856,Alevtina IVANOVA,22-May-75,RUS,2,,Praha (CZE),1140,0.355555556,2010.355556
2010,1-Jan,6-Jun-10,Marathon,72,2:27:42,8862,Yuliya GROMOVA,21-May-74,RUS,1,,"San Diego, CA (USA)",1139,0.430555556,2010.430556
2010,1-Jan,17-Oct-10,Marathon,73,2:27:44,8864,Robe GUTA,12-Oct-86,ETH,3,,Amsterdam (NED),1138,0.794444444,2010.794444
2010,1-Jan,31-Oct-10,Marathon,73,2:27:44,8864,Yuliya RUBAN,6-Oct-83,UKR,7,,Frankfurt (GER),1138,0.833333333,2010.833333
2010,1-Jan,22-Jan-10,Marathon,75,2:27:45,8865,Yeshimebet TADESSE BIFA,15-Oct-88,ETH,7,,Dubai (UAE),1138,0.058333333,2010.058333
2010,1-Jan,17-Oct-10,Marathon,76,2:27:51,8871,Woynishet GIRMA,28-Jul-86,ETH,4,,Amsterdam (NED),1137,0.794444444,2010.794444
2010,1-Jan,25-Oct-10,Marathon,76,2:27:51,8871,Kateryna STETSENKO,16-Jan-82,UKR,2,,Dublin (IRL),1137,0.816666667,2010.816667
2010,1-Jan,17-Oct-10,Marathon,78,2:27:54,8874,Alemitu Abera BEGNA,1986,ETH,2,,Istanbul (TUR),1137,0.794444444,2010.794444
2010,1-Jan,31-Oct-10,Marathon,79,2:28:01,8881,Yelena SOKOLOVA,27-Dec-79,RUS,8,,Frankfurt (GER),1136,0.833333333,2010.833333
2010,1-Jan,25-Oct-10,Marathon,80,2:28:02,8882,Elza SHAYAKHMETOVA-KIREYEVA,26-Mar-79,RUS,3,,Dublin (IRL),1136,0.816666667,2010.816667
2010,1-Jan,26-Sep-10,Marathon,81,2:28:06,8886,Albina MAYOROVA,16-May-77,RUS,7,,Toronto (CAN),1135,0.736111111,2010.736111
2010,1-Jan,24-Oct-10,Marathon,82,2:28:08,8888,Makeda HARONA,5-Sep-88,ETH,1,,Venezia (ITA),1135,0.813888889,2010.813889
2010,1-Jan,14-Mar-10,Marathon,83,2:28:13,8893,Derartu TULU,21-Mar-72,ETH,2,,Nagoya (JPN),1134,0.202777778,2010.202778
2010,1-Jan,21-Mar-10,Marathon,84,2:28:17,8897,Xueqin WANG,1-Jan-91,CHN,4,,Seoul (KOR),1133,0.222222222,2010.222222
2010,1-Jan,30-May-10,Marathon,85,2:28:19,8899,Merima MOHAMMED,10-Jun-92,ETH,1,,Ottawa (CAN),1133,0.413888889,2010.413889
2010,1-Jan,7-Nov-10,Marathon,86,2:28:20,8900,Edna Ngeringwony KIPLAGAT,15-Nov-79,KEN,1,,"New York, NY (USA)",1133,0.85,2010.85
2010,1-Jan,11-Apr-10,Marathon,87,2:28:22,8902,Anne BERERWE,4-Nov-82,KEN,2,,Milano (ITA),1132,0.277777778,2010.277778
2010,1-Jan,14-Nov-10,Marathon,87,2:28:22,8902,Fate TOLA,22-Oct-87,ETH,2,,Torino (ITA),1132,0.869444444,2010.869444
2010,1-Jan,28-Nov-10,Marathon,89,2:28:24,8904,Goitetom Haftu TESEMA,1987,ETH,1,,La Rochelle (FRA),1132,0.908333333,2010.908333
2010,1-Jan,31-Jan-10,Marathon,90,2:28:29,8909,Chika HORIE,15-Feb-81,JPN,7,,Osaka (JPN),1131,0.083333333,2010.083333
2010,1-Jan,10-Oct-10,Marathon,90,2:28:29,8909,Mamitu DASKA,16-Oct-83,ETH,4,,"Chicago, IL (USA)",1131,0.775,2010.775
2010,1-Jan,26-Sep-10,Marathon,92,2:28:31,8911,Olena BURKOVSKA,9-Aug-81,UKR,5,,Berlin (GER),1131,0.736111111,2010.736111
2010,1-Jan,14-Mar-10,Marathon,93,2:28:35,8915,Hiromi OMINAMI,15-Nov-75,JPN,3,,Nagoya (JPN),1130,0.202777778,2010.202778
2010,1-Jan,25-Apr-10,Marathon,94,2:28:38,8918,Sharon Jemutai CHEROP,16-Mar-84,KEN,1,,Hamburg (GER),1130,0.316666667,2010.316667
2010,1-Jan,31-Oct-10,Marathon,94,2:28:38,8918,Hellen Jemaiyo KIMUTAI,28-Dec-77,KEN,9,,Frankfurt (GER),1130,0.833333333,2010.833333
2010,1-Jan,7-Nov-10,Marathon,96,2:28:40,8920,Shalane FLANAGAN,8-Jul-81,USA,2,,"New York, NY (USA)",1130,0.85,2010.85
2010,1-Jan,17-Jan-10,Marathon,97,2:28:44,8924,Margarita PLAKSINA,1-Oct-77,RUS,2,,"Houston, TX (USA)",1129,0.044444444,2010.044444
2010,1-Jan,10-Oct-10,Marathon,97,2:28:44,8924,Magdalena LEWY-BOULET,1-Aug-73,USA,5,,"Chicago, IL (USA)",1129,0.775,2010.775
2010,1-Jan,18-Apr-10,Marathon,99,2:28:48,8928,Lisa WEIGHTMAN,16-Jan-79,AUS,1,,Nagano (JPN),1128,0.297222222,2010.297222
2010,1-Jan,2-Jan-10,Marathon,100,2:28:53,8933,Atsede BAYISA,16-Apr-87,ETH,1,,Xiamen (CHN),1128,0.002777778,2010.002778
2009,1-Jan,26-Apr-09,Marathon,1,2:22:11,8531,Irina MIKITENKO,23-Aug-72,GER,1,,London (GBR),1191,0.319444444,2009.319444
2009,1-Jan,26-Apr-09,Marathon,2,2:23:12,8592,Mara YAMAUCHI,13-Aug-73,GBR,2,,London (GBR),1181,0.319444444,2009.319444
2009,1-Jan,25-Jan-09,Marathon,3,2:23:42,8622,Yoko SHIBUI,14-Mar-79,JPN,1,,Osaka (JPN),1177,0.066666667,2009.066667
2009,1-Jan,16-Jan-09,Marathon,4,2:24:02,8642,Bezunesh BEKELE,29-Jan-83,ETH,1f1,,Dubai (UAE),1173,0.041666667,2009.041667
2009,1-Jan,18-Jan-09,Marathon,5,2:24:18,8658,Teyba ERKESSO,30-Oct-82,ETH,1f1,,"Houston, TX (USA)",1171,0.047222222,2009.047222
2009,1-Jan,26-Apr-09,Marathon,6,2:24:24,8664,Liliya SHOBUKHOVA,13-Nov-77,RUS,3,,London (GBR),1170,0.319444444,2009.319444
2009,1-Jan,5-Apr-09,Marathon,7,2:24:42,8682,Atsede BAYISA,16-Apr-87,ETH,1,,Paris (FRA),1167,0.261111111,2009.261111
2009,1-Jan,20-Sep-09,Marathon,8,2:24:47,8687,Atsede HABTAMU,26-Oct-87,ETH,1,,Berlin (GER),1166,0.719444444,2009.719444
2009,1-Jan,5-Apr-09,Marathon,9,2:25:02,8702,Asselefech MEDESSA MERGIA,23-Jan-85,ETH,2,,Paris (FRA),1164,0.261111111,2009.261111
2009,1-Jan,26-Apr-09,Marathon,10,2:25:06,8706,Svetlana ZAKHAROVA,15-Sep-70,RUS,4,,London (GBR),1163,0.319444444,2009.319444
2009,1-Jan,30-Aug-09,Marathon,11,2:25:10,8710,Kiyoko SHIMAHARA,22-Dec-76,JPN,1,,Sapporo (JPN),1163,0.663888889,2009.663889
2009,1-Jan,23-Aug-09,Marathon,12,2:25:15,8715,Xue BAI,13-Dec-88,CHN,1,,"Olympiastadion, Berlin (GER)",1162,0.644444444,2009.644444
2009,1-Jan,16-Jan-09,Marathon,13,2:25:17,8717,Atsede HABTAMU,26-Oct-87,ETH,2f1,,Dubai (UAE),1162,0.041666667,2009.041667
2009,1-Jan,25-Oct-09,Marathon,14,2:25:24,8724,Caroline Cheptanui KILEL,21-Mar-81,KEN,1,,Ljubljana (SLO),1160,0.816666667,2009.816667
2009,1-Jan,23-Aug-09,Marathon,15,2:25:25,8725,Yoshimi OZAKI,1-Jul-81,JPN,2,,"Olympiastadion, Berlin (GER)",1160,0.644444444,2009.644444
2009,1-Jan,26-Apr-09,Marathon,16,2:25:30,8730,Berhane ADERE,23-Nov-73,ETH,5,,London (GBR),1159,0.319444444,2009.319444
2009,1-Jan,23-Aug-09,Marathon,17,2:25:32,8732,Asselefech MEDESSA MERGIA,23-Jan-85,ETH,3,,"Olympiastadion, Berlin (GER)",1159,0.644444444,2009.644444
2009,1-Jan,16-Jan-09,Marathon,18,2:25:35,8735,Helena Loshanyang KIROP,9-Sep-76,KEN,3f1,,Dubai (UAE),1159,0.041666667,2009.041667
2009,1-Jan,14-Mar-09,Marathon,19,2:25:37,8737,Robe GUTA,12-Oct-86,ETH,1,,Seoul (KOR),1158,0.202777778,2009.202778
2009,1-Jan,22-Mar-09,Marathon,20,2:25:38,8738,Mizuho NASUKAWA,22-Nov-79,JPN,1,,Tokyo (JPN),1158,0.225,2009.225
2009,1-Jan,23-Aug-09,Marathon,21,2:25:39,8739,Chunxiu ZHOU,15-Nov-78,CHN,4,,"Olympiastadion, Berlin (GER)",1158,0.644444444,2009.644444
2009,1-Jan,25-Jan-09,Marathon,22,2:25:40,8740,Yukiko AKABA,18-Oct-79,JPN,2,,Osaka (JPN),1158,0.066666667,2009.066667
2009,1-Jan,5-Apr-09,Marathon,23,2:25:43,8743,Christelle DAUNAY,5-Dec-74,FRA,3,,Paris (FRA),1157,0.261111111,2009.261111
2009,1-Jan,5-Apr-09,Marathon,24,2:25:49,8749,Ashu KASIM,20-Oct-84,ETH,4,,Paris (FRA),1156,0.261111111,2009.261111
2009,1-Jan,16-Jan-09,Marathon,25,2:25:53,8753,Tatyana PETROVA,8-Apr-83,RUS,4f1,,Dubai (UAE),1156,0.041666667,2009.041667
2009,1-Jan,25-May-09,Marathon,26,2:25:59,8759,Tatyana PETROVA,8-Apr-83,RUS,1,,"Los Angeles, CA (USA)",1155,0.4,2009.4
2009,1-Jan,22-Feb-09,Marathon,27,2:26:03,8763,Marisa BARROS,25-Feb-80,POR,1f1,,Sevilla (ESP),1154,0.141666667,2009.141667
2009,1-Jan,23-Aug-09,Marathon,28,2:26:08,8768,Xiaolin ZHU,20-Feb-84,CHN,5,,"Olympiastadion, Berlin (GER)",1153,0.644444444,2009.644444
2009,1-Jan,19-Apr-09,Marathon,29,2:26:22,8782,Agnes KIPROP,14-Jan-80,KEN,1,,Torino (ITA),1151,0.3,2009.3
2009,1-Jan,26-Apr-09,Marathon,29,2:26:22,8782,Catherine NDEREBA,21-Jul-72,KEN,6,,London (GBR),1151,0.319444444,2009.319444
2009,1-Jan,20-Sep-09,Marathon,31,2:26:24,8784,Silviya SKVORTSOVA,16-Nov-74,RUS,2,,Berlin (GER),1151,0.719444444,2009.719444
2009,1-Jan,26-Apr-09,Marathon,32,2:26:29,8789,Tomo MORIMOTO,27-Dec-83,JPN,7,,London (GBR),1150,0.319444444,2009.319444
2009,1-Jan,5-Apr-09,Marathon,33,2:26:30,8790,Nailia IULAMANOVA,6-Sep-80,RUS,1,,Rotterdam (NED),1150,0.261111111,2009.261111
2009,1-Jan,11-Oct-09,Marathon,34,2:26:31,8791,Irina MIKITENKO,23-Aug-72,GER,1,,"Chicago, IL (USA)",1150,0.777777778,2009.777778
2009,1-Jan,16-Jan-09,Marathon,35,2:26:37,8797,Genet GETANEH,6-Jan-86,ETH,5f1,,Dubai (UAE),1149,0.041666667,2009.041667
2009,1-Jan,20-Sep-09,Marathon,36,2:26:38,8798,Mamitu DASKA,16-Oct-83,ETH,3,,Berlin (GER),1149,0.719444444,2009.719444
2009,1-Jan,20-Sep-09,Marathon,37,2:26:45,8805,Rosaria CONSOLE,17-Dec-79,ITA,4,,Berlin (GER),1148,0.719444444,2009.719444
2009,1-Jan,23-Aug-09,Marathon,38,2:26:50,8810,Marisa BARROS,25-Feb-80,POR,6,,"Olympiastadion, Berlin (GER)",1147,0.644444444,2009.644444
2009,1-Jan,16-Jan-09,Marathon,39,2:26:51,8811,Eyerusalem KUMA,7-Sep-81,ETH,6f1,,Dubai (UAE),1147,0.041666667,2009.041667
2009,1-Jan,25-May-09,Marathon,40,2:26:53,8813,Amane GOBENA,11-Sep-86,ETH,2,,"Los Angeles, CA (USA)",1146,0.4,2009.4
2009,1-Jan,26-Apr-09,Marathon,41,2:26:54,8814,Gete WAMI,11-Dec-74,ETH,8,,London (GBR),1146,0.319444444,2009.319444
2009,1-Jan,25-Oct-09,Marathon,42,2:26:55,8815,Tetyana FILONYUK,5-Apr-84,UKR,2,,Ljubljana (SLO),1146,0.816666667,2009.816667
2009,1-Jan,11-Oct-09,Marathon,43,2:26:56,8816,Teyba ERKESSO,30-Oct-82,ETH,2,,"Chicago, IL (USA)",1146,0.777777778,2009.777778
2009,1-Jan,25-Jan-09,Marathon,44,2:26:57,8817,Yumiko HARA,9-Jan-82,JPN,3,,Osaka (JPN),1146,0.066666667,2009.066667
2009,1-Jan,23-Aug-09,Marathon,44,2:26:57,8817,Yuri KANO,27-Oct-78,JPN,7,,"Olympiastadion, Berlin (GER)",1146,0.644444444,2009.644444
2009,1-Jan,25-Oct-09,Marathon,44,2:26:57,8817,Agnes KIPROP,14-Jan-80,KEN,1,,Frankfurt (GER),1146,0.816666667,2009.816667
2009,1-Jan,25-Jan-09,Marathon,47,2:27:08,8828,Miki OHIRA,28-Jun-81,JPN,4,,Osaka (JPN),1144,0.066666667,2009.066667
2009,1-Jan,22-Mar-09,Marathon,47,2:27:08,8828,Firehiwot Tesfaye DADO,9-Jan-84,ETH,1,,Roma (ITA),1144,0.225,2009.225
2009,1-Jan,20-Sep-09,Marathon,49,2:27:09,8829,Genet GETANEH,6-Jan-86,ETH,5,,Berlin (GER),1144,0.719444444,2009.719444
2009,1-Jan,25-Jan-09,Marathon,50,2:27:14,8834,Lidia ŞIMON,4-Sep-73,ROU,5,,Osaka (JPN),1143,0.066666667,2009.066667
2009,1-Jan,25-Jan-09,Marathon,51,2:27:16,8836,Mika OKUNAGA,27-Oct-82,JPN,6,,Osaka (JPN),1143,0.066666667,2009.066667
2009,1-Jan,30-Aug-09,Marathon,52,2:27:23,8843,Akemi OZAKI,12-Oct-77,JPN,2,,Sapporo (JPN),1142,0.663888889,2009.663889
2009,1-Jan,18-Jan-09,Marathon,53,2:27:25,8845,Nuţa OLARU,28-Aug-70,ROU,2f1,,"Houston, TX (USA)",1141,0.047222222,2009.047222
2009,1-Jan,31-May-09,Marathon,54,2:27:37,8857,Yuliya GROMOVA,21-May-74,RUS,1,,"San Diego, CA (USA)",1139,0.416666667,2009.416667
2009,1-Jan,25-Jan-09,Marathon,55,2:27:38,8858,Ruth WANJIRU,11-Sep-81,KEN,7,,Osaka (JPN),1139,0.066666667,2009.066667
2009,1-Jan,23-Aug-09,Marathon,56,2:27:39,8859,Alevtina BIKTIMIROVA,10-Sep-82,RUS,8,,"Olympiastadion, Berlin (GER)",1139,0.644444444,2009.644444
2009,1-Jan,24-May-09,Marathon,57,2:27:41,8861,Asmae LEGHZAOUI,30-Aug-76,MAR,1,,Ottawa (CAN),1139,0.397222222,2009.397222
2009,1-Jan,26-Apr-09,Marathon,58,2:27:42,8862,Lyudmila PETROVA,7-Oct-68,RUS,9,,London (GBR),1139,0.319444444,2009.319444
2009,1-Jan,22-Mar-09,Marathon,59,2:27:43,8863,Tetyana FILONYUK,5-Apr-84,UKR,2,,Roma (ITA),1139,0.225,2009.225
2009,1-Jan,18-Oct-09,Marathon,59,2:27:43,8863,Eyerusalem KUMA,7-Sep-81,ETH,1,,Amsterdam (NED),1139,0.797222222,2009.797222
2009,1-Jan,25-Oct-09,Marathon,61,2:27:46,8866,Anne Jepkemboi KOSGEI,1980,KEN,1,,Venezia (ITA),1138,0.816666667,2009.816667
2009,1-Jan,16-Jan-09,Marathon,62,2:27:47,8867,Berhane ADERE,23-Nov-73,ETH,7f1,,Dubai (UAE),1138,0.041666667,2009.041667
2009,1-Jan,14-Mar-09,Marathon,63,2:27:48,8868,Sun-young LEE,20-Aug-84,KOR,2,,Seoul (KOR),1138,0.202777778,2009.202778
2009,1-Jan,23-Aug-09,Marathon,63,2:27:48,8868,Kara GOUCHER,9-Jul-78,USA,9,,"Olympiastadion, Berlin (GER)",1138,0.644444444,2009.644444
2009,1-Jan,29-Nov-09,Marathon,65,2:27:49,8869,Yanan WEI,6-Dec-81,CHN,1,,Shanghai (CHN),1138,0.911111111,2009.911111
2009,1-Jan,25-Oct-09,Marathon,66,2:27:50,8870,Hellen Jemaiyo KIMUTAI,28-Dec-77,KEN,2,,Frankfurt (GER),1137,0.816666667,2009.816667
2009,1-Jan,23-Aug-09,Marathon,67,2:27:53,8873,Desiree DAVILA,26-Jul-83,USA,10,,"Olympiastadion, Berlin (GER)",1137,0.644444444,2009.644444
2009,1-Jan,25-Jan-09,Marathon,68,2:27:56,8876,Madoka OGI,26-Oct-83,JPN,8,,Osaka (JPN),1137,0.066666667,2009.066667
2009,1-Jan,22-Mar-09,Marathon,69,2:28:08,8888,Kebebush Haile LEMA,13-Apr-86,ETH,3,,Roma (ITA),1135,0.225,2009.225
2009,1-Jan,5-Apr-09,Marathon,70,2:28:09,8889,Lydia CHEROMEI,11-May-77,KEN,2,,Rotterdam (NED),1134,0.261111111,2009.261111
2009,1-Jan,8-Mar-09,Marathon,71,2:28:13,8893,Yoshiko FUJINAGA,15-Aug-81,JPN,1,,Nagoya (JPN),1134,0.186111111,2009.186111
2009,1-Jan,29-Nov-09,Marathon,72,2:28:16,8896,Tirfi TSEGAYE,25-Nov-84,ETH,2,,Shanghai (CHN),1133,0.911111111,2009.911111
2009,1-Jan,16-Jan-09,Marathon,73,2:28:26,8906,Shiru DERIBA,22-Oct-85,ETH,8f1,,Dubai (UAE),1132,0.041666667,2009.041667
2009,1-Jan,10-May-09,Marathon,74,2:28:27,8907,Olga GLOK,16-Dec-82,RUS,1,,Praha (CZE),1132,0.358333333,2009.358333
2009,1-Jan,27-Sep-09,Marathon,75,2:28:31,8911,Amane GOBENA,11-Sep-86,ETH,1,,Toronto (CAN),1131,0.738888889,2009.738889
2009,1-Jan,12-Apr-09,Marathon,76,2:28:34,8914,Pyo UN-SUK,13-Jun-81,PRK,1,,Pyongyang (PRK),1131,0.280555556,2009.280556
2009,1-Jan,13-Dec-09,Marathon,76,2:28:34,8914,Svetlana ZAKHAROVA,15-Sep-70,RUS,1,,"Honolulu, HI (USA)",1131,0.95,2009.95
2009,1-Jan,25-May-09,Marathon,78,2:28:35,8915,Silviya SKVORTSOVA,16-Nov-74,RUS,3,,"Los Angeles, CA (USA)",1130,0.4,2009.4
2009,1-Jan,11-Oct-09,Marathon,79,2:28:38,8918,Berhane ADERE,23-Nov-73,ETH,3,,"Chicago, IL (USA)",1130,0.777777778,2009.777778
2009,1-Jan,25-Oct-09,Marathon,80,2:28:41,8921,Koren Jelila YAL,18-Jan-87,ETH,2,,Venezia (ITA),1129,0.816666667,2009.816667
2009,1-Jan,26-Apr-09,Marathon,81,2:28:44,8924,Yuri KANO,27-Oct-78,JPN,10,,London (GBR),1129,0.319444444,2009.319444
2009,1-Jan,25-Oct-09,Marathon,82,2:28:47,8927,Alena SAMOKHVALOVA,21-Nov-80,RUS,3,,Venezia (ITA),1129,0.816666667,2009.816667
2009,1-Jan,11-Oct-09,Marathon,83,2:28:50,8930,Deena KASTOR,14-Feb-73,USA,4,,"Chicago, IL (USA)",1128,0.777777778,2009.777778
2009,1-Jan,15-Nov-09,Marathon,84,2:28:51,8931,Kiyoko SHIMAHARA,22-Dec-76,JPN,1,,Yokohama (JPN),1128,0.872222222,2009.872222
2009,1-Jan,22-Mar-09,Marathon,85,2:28:55,8935,Yukari SAHAKU,5-Nov-88,JPN,2,,Tokyo (JPN),1127,0.225,2009.225
2009,1-Jan,25-Oct-09,Marathon,86,2:28:57,8937,Irene JEROTICH,8-Sep-74,KEN,1,,Nairobi (KEN),1127,0.816666667,2009.816667
2009,1-Jan,23-Aug-09,Marathon,87,2:28:59,8939,Julia Mombi MURAGA,25-Jan-85,KEN,11,,"Olympiastadion, Berlin (GER)",1127,0.644444444,2009.644444
2009,1-Jan,14-Mar-09,Marathon,88,2:29:00,8940,Yanan WEI,6-Dec-81,CHN,3,,Seoul (KOR),1127,0.202777778,2009.202778
2009,1-Jan,26-Apr-09,Marathon,89,2:29:01,8941,Alessandra AGUILAR,1-Jul-78,ESP,1,,Hamburg (GER),1126,0.319444444,2009.319444
2009,1-Jan,26-Apr-09,Marathon,90,2:29:02,8942,Chunxiu ZHOU,15-Nov-78,CHN,11,,London (GBR),1126,0.319444444,2009.319444
2009,1-Jan,19-Apr-09,Marathon,91,2:29:04,8944,Tirfi TSEGAYE,25-Nov-84,ETH,2,,Torino (ITA),1126,0.3,2009.3
2009,1-Jan,8-Mar-09,Marathon,92,2:29:09,8949,Chika HORIE,15-Feb-81,JPN,2,,Nagoya (JPN),1125,0.186111111,2009.186111
2009,1-Jan,5-Apr-09,Marathon,93,2:29:10,8950,Julia Mombi MURAGA,25-Jan-85,KEN,5,,Paris (FRA),1125,0.261111111,2009.261111
2009,1-Jan,25-Oct-09,Marathon,93,2:29:10,8950,Karolina NADOLSKA,6-Sep-81,POL,3,,Frankfurt (GER),1125,0.816666667,2009.816667
2009,1-Jan,16-Jan-09,Marathon,95,2:29:13,8953,Atsede BAYISA,16-Apr-87,ETH,9f1,,Dubai (UAE),1124,0.041666667,2009.041667
2009,1-Jan,15-Nov-09,Marathon,95,2:29:13,8953,Catherine NDEREBA,21-Jul-72,KEN,2,,Yokohama (JPN),1124,0.872222222,2009.872222
2009,1-Jan,22-Mar-09,Marathon,97,2:29:16,8956,Risper KIMAIYO,26-Jun-79,KEN,4,,Roma (ITA),1124,0.225,2009.225
2009,1-Jan,20-Sep-09,Marathon,98,2:29:17,8957,Leah MALOT,7-Jun-72,KEN,6,,Berlin (GER),1124,0.719444444,2009.719444
2009,1-Jan,22-Mar-09,Marathon,99,2:29:19,8959,Reiko TOSA,11-Jun-76,JPN,3,,Tokyo (JPN),1124,0.225,2009.225
2009,1-Jan,5-Apr-09,Marathon,99,2:29:19,8959,Workenesh TOLA,6-Jun-77,ETH,6,,Paris (FRA),1124,0.261111111,2009.261111
2008,1-Jan,28-Sep-08,Marathon,1,2:19:19,8359,Irina MIKITENKO,23-Aug-72,GER,1,,Berlin (GER),1219,0.741666667,2008.741667
2008,1-Jan,28-Sep-08,Marathon,2,2:21:31,8491,Askale Magarsa TAFA,27-Sep-84,ETH,2,,Berlin (GER),1198,0.741666667,2008.741667
2008,1-Jan,5-Jan-08,Marathon,3,2:22:38,8558,Yingying ZHANG,4-Jan-90,CHN,1,,Xiamen (CHN),1187,0.011111111,2008.011111
2008,1-Jan,18-Jan-08,Marathon,4,2:22:42,8562,Berhane ADERE,23-Nov-73,ETH,1,,Dubai (UAE),1186,0.047222222,2008.047222
2008,1-Jan,16-Mar-08,Marathon,5,2:22:53,8573,Galina BOGOMOLOVA,15-Oct-77,RUS,1,,Roma (ITA),1184,0.208333333,2008.208333
2008,1-Jan,18-Jan-08,Marathon,6,2:23:09,8589,Bezunesh BEKELE,29-Jan-83,ETH,2,,Dubai (UAE),1182,0.047222222,2008.047222
2008,1-Jan,18-Jan-08,Marathon,7,2:23:23,8603,Askale Magarsa TAFA,27-Sep-84,ETH,3,,Dubai (UAE),1180,0.047222222,2008.047222
2008,1-Jan,5-Jan-08,Marathon,8,2:23:27,8607,Xue BAI,13-Dec-88,CHN,2,,Xiamen (CHN),1179,0.011111111,2008.011111
2008,1-Jan,16-Nov-08,Marathon,9,2:23:30,8610,Yoshimi OZAKI,1-Jul-81,JPN,1,,Tokyo (JPN),1179,0.875,2008.875
2008,1-Jan,13-Apr-08,Marathon,10,2:24:14,8654,Irina MIKITENKO,23-Aug-72,GER,1,,London (GBR),1172,0.283333333,2008.283333
2008,1-Jan,27-Apr-08,Marathon,10,2:24:14,8654,Irina TIMOFEYEVA,5-Apr-70,RUS,1,,Hamburg (GER),1172,0.322222222,2008.322222
2008,1-Jan,16-Nov-08,Marathon,12,2:24:27,8667,Yuri KANO,27-Oct-78,JPN,2,,Tokyo (JPN),1169,0.875,2008.875
